date,maturity_bucket,inflows,outflows,funding_gap,gap_status
2025-08-05,180-365 Days,17567713281.55,11784631405.85,5783081875.7,Positive
2025-08-05,1+ Years,8966171604.44,6027734660.36,2938436944.08,Positive
2025-08-06,0-30 Days,2575656292.36,1718534582.31,857121710.06,Positive
2025-08-06,31-90 Days,9207458897.54,6141074423.43,3066384474.11,Positive
2025-08-06,91-180 Days,7506006356.69,5008156975.4,2497849381.29,Positive
2025-08-06,180-365 Days,17653510946.64,11777543480.61,5875967466.02,Positive
2025-08-06,1+ Years,9025418370.47,6022840160.63,3002578209.83,Positive
2025-08-07,0-30 Days,2556816838.83,1715368328.02,841448510.81,Positive
2025-08-07,31-90 Days,9170995439.09,6134946189.32,3036049249.76,Positive
2025-08-07,91-180 Days,7451311169.01,4998964624.24,2452346544.78,Positive
2025-08-07,180-365 Days,17541081949.74,11758648092.11,5782433857.63,Positive
2025-08-07,1+ Years,8947781590.18,6009792128.84,2937989461.33,Positive
2025-08-08,0-30 Days,2550746775.7,1724084307.89,826662467.82,Positive
2025-08-08,31-90 Days,9159246929.81,6151815827.78,3007431102.04,Positive
2025-08-08,91-180 Days,7433688405.1,5024269081.92,2409419323.18,Positive
2025-08-08,180-365 Days,17504857379.47,11810662810.68,5694194568.8,Positive
2025-08-08,1+ Years,8922767055.84,6045710400.72,2877056655.12,Positive
2025-08-09,0-30 Days,2555683781.88,1707797903.98,847885877.89,Positive
2025-08-09,31-90 Days,9168802425.63,6120293755.71,3048508669.92,Positive
2025-08-09,91-180 Days,7448021648.82,4976985973.82,2471035675.0,Positive
2025-08-09,180-365 Days,17534320158.24,11713469755.14,5820850403.09,Positive
2025-08-09,1+ Years,8943112299.02,5978594655.61,2964517643.4,Positive
2025-08-10,0-30 Days,2550136632.06,1718981716.4,831154915.66,Positive
2025-08-10,31-90 Days,9158066006.63,6141939844.25,3016126162.38,Positive
2025-08-10,91-180 Days,7431917020.33,5009455106.64,2422461913.7,Positive
2025-08-10,180-365 Days,17501216199.68,11780211861.49,5721004338.19,Positive
2025-08-10,1+ Years,8920252673.58,6024682785.81,2895569887.77,Positive
2025-08-11,0-30 Days,2546748199.53,1715086164.07,831662035.46,Positive
2025-08-11,31-90 Days,9151507750.12,6134400065.55,3017107684.57,Positive
2025-08-11,91-180 Days,7422079635.56,4998145438.58,2423934196.98,Positive
2025-08-11,180-365 Days,17480994908.75,11756964210.48,5724030698.27,Positive
2025-08-11,1+ Years,8906289052.41,6008629340.31,2897659712.1,Positive
2025-08-12,0-30 Days,2540738503.91,1737160589.28,803577914.62,Positive
2025-08-12,31-90 Days,9139876081.17,6177124759.51,2962751321.66,Positive
2025-08-12,91-180 Days,7404632132.14,5062232479.53,2342399652.61,Positive
2025-08-12,180-365 Days,17445130596.16,11888698683.54,5556431912.62,Positive
2025-08-12,1+ Years,8881523290.61,6099597334.55,2781925956.07,Positive
2025-08-13,0-30 Days,2548130300.09,1721725087.77,826405212.32,Positive
2025-08-13,31-90 Days,9154182783.46,6147249595.29,3006933188.17,Positive
2025-08-13,91-180 Days,7426092185.57,5017419733.19,2408672452.39,Positive
2025-08-13,180-365 Days,17489242928.23,11796583593.84,5692659334.38,Positive
2025-08-13,1+ Years,8911984644.24,6035988130.71,2875996513.52,Positive
2025-08-14,0-30 Days,2559259860.59,1719169509.83,840090350.76,Positive
2025-08-14,31-90 Days,9175723868.29,6142303315.4,3033420552.89,Positive
2025-08-14,91-180 Days,7458403812.82,5010000313.36,2448403499.46,Positive
2025-08-14,180-365 Days,17555661273.13,11781332564.2,5774328708.93,Positive
2025-08-14,1+ Years,8957849204.03,6025456676.46,2932392527.57,Positive
2025-08-15,0-30 Days,2554552224.23,1726942068.12,827610156.11,Positive
2025-08-15,31-90 Days,9166612314.05,6157346976.61,3009265337.44,Positive
2025-08-15,91-180 Days,7444736481.47,5032565805.18,2412170676.29,Positive
2025-08-15,180-365 Days,17527567314.22,11827717186.26,5699850127.96,Positive
2025-08-15,1+ Years,8938449186.46,6057487138.45,2880962048.01,Positive
2025-08-16,0-30 Days,2557872477.61,1723525572.85,834346904.76,Positive
2025-08-16,31-90 Days,9173038610.92,6150734405.12,3022304205.8,Positive
2025-08-16,91-180 Days,7454375926.76,5022646947.94,2431728978.82,Positive
2025-08-16,180-365 Days,17547381729.55,11807328424.17,5740053305.39,Positive
2025-08-16,1+ Years,8952131843.53,6043407871.65,2908723971.88,Positive
2025-08-17,0-30 Days,2542668678.21,1739972662.95,802696015.26,Positive
2025-08-17,31-90 Days,9143611902.41,6182567482.74,2961044419.67,Positive
2025-08-17,91-180 Days,7410235864.0,5070396564.37,2339839299.63,Positive
2025-08-17,180-365 Days,17456649378.32,11905480413.5,5551168964.82,Positive
2025-08-17,1+ Years,8889477476.67,6111185799.42,2778291677.25,Positive
2025-08-18,0-30 Days,2548226408.32,1718319241.64,829907166.68,Positive
2025-08-18,31-90 Days,9154368799.4,6140657635.04,3013711164.35,Positive
2025-08-18,91-180 Days,7426371209.48,5007531792.82,2418839416.65,Positive
2025-08-18,180-365 Days,17489816477.36,11776258383.09,5713558094.27,Positive
2025-08-18,1+ Years,8912380703.17,6021952748.7,2890427954.47,Positive
2025-08-19,0-30 Days,2552360486.09,1715915567.44,836444918.64,Positive
2025-08-19,31-90 Days,9162370240.23,6136005362.4,3026364877.83,Positive
2025-08-19,91-180 Days,7438373370.72,5000553383.85,2437819986.87,Positive
2025-08-19,180-365 Days,17514487586.59,11761913875.77,5752573710.82,Positive
2025-08-19,1+ Years,8929417104.27,6012047284.86,2917369819.41,Positive
2025-08-20,0-30 Days,2572214993.89,1731848042.31,840366951.58,Positive
2025-08-20,31-90 Days,9200798319.85,6166842410.53,3033955909.32,Positive
2025-08-20,91-180 Days,7496015490.15,5046808956.05,2449206534.1,Positive
2025-08-20,180-365 Days,17632974165.42,11856994774.17,5775979391.24,Positive
2025-08-20,1+ Years,9011236890.46,6077704499.84,2933532390.63,Positive
2025-08-21,0-30 Days,2551897795.53,1700153523.74,851744271.79,Positive
2025-08-21,31-90 Days,9161474710.12,6105498181.04,3055976529.08,Positive
2025-08-21,91-180 Days,7437030075.56,4954792611.82,2482237463.74,Positive
2025-08-21,180-365 Days,17511726368.75,11667850066.58,5843876302.17,Positive
2025-08-21,1+ Years,8927510371.41,5947092411.21,2980417960.2,Positive
2025-08-22,0-30 Days,2563425979.94,1719482891.8,843943088.14,Positive
2025-08-22,31-90 Days,9183787325.11,6142909861.17,3040877463.94,Positive
2025-08-22,91-180 Days,7470498998.05,5010910132.01,2459588866.04,Positive
2025-08-22,180-365 Days,17580523598.31,11783202746.97,5797320851.34,Positive
2025-08-22,1+ Years,8975017647.5,6026748113.48,2948269534.02,Positive
2025-08-23,0-30 Days,2559537891.37,1708575093.15,850962798.22,Positive
2025-08-23,31-90 Days,9176261992.4,6121797992.8,3054463999.59,Positive
2025-08-23,91-180 Days,7459210998.98,4979242329.46,2479968669.51,Positive
2025-08-23,180-365 Days,17557320489.11,11718107819.52,5839212669.59,Positive
2025-08-23,1+ Years,8958994959.93,5981797427.09,2977197532.84,Positive
2025-08-24,0-30 Days,2569052047.11,1736735099.88,832316947.23,Positive
2025-08-24,31-90 Days,9194676487.37,6176301231.64,3018375255.73,Positive
2025-08-24,91-180 Days,7486832741.44,5060997187.71,2425835553.73,Positive
2025-08-24,180-365 Days,17614098515.29,11886159472.59,5727939042.7,Positive
2025-08-24,1+ Years,8998202488.82,6097843906.44,2900358582.37,Positive
2025-08-25,0-30 Days,2553908595.66,1699906733.19,854001862.48,Positive
2025-08-25,31-90 Days,9165366581.34,6105020521.91,3060346059.44,Positive
2025-08-25,91-180 Days,7442867882.4,4954076123.12,2488791759.28,Positive
2025-08-25,180-365 Days,17523726305.03,11666377284.26,5857349020.78,Positive
2025-08-25,1+ Years,8935796813.9,5946075395.31,2989721418.59,Positive
2025-08-26,0-30 Days,2565378537.21,1708071285.54,857307251.68,Positive
2025-08-26,31-90 Days,9187566468.21,6120822881.29,3066743586.92,Positive
2025-08-26,91-180 Days,7476167712.7,4977779662.2,2498388050.51,Positive
2025-08-26,180-365 Days,17592175956.21,11715101225.69,5877074730.52,Positive
2025-08-26,1+ Years,8983064073.03,5979721252.17,3003342820.86,Positive
2025-08-27,0-30 Days,2536939639.67,1706376880.67,830562759.01,Positive
2025-08-27,31-90 Days,9132523440.72,6117543388.0,3014980052.72,Positive
2025-08-27,91-180 Days,7393603171.46,4972860422.25,2420742749.21,Positive
2025-08-27,180-365 Days,17422459954.76,11704989454.69,5717470500.07,Positive
2025-08-27,1+ Years,8865868293.64,5972738664.35,2893129629.29,Positive
2025-08-28,0-30 Days,2563850273.2,1733892290.87,829957982.33,Positive
2025-08-28,31-90 Days,9184608537.86,6170799020.64,3013809517.21,Positive
2025-08-28,91-180 Days,7471730817.17,5052743871.22,2418986945.95,Positive
2025-08-28,180-365 Days,17583055670.95,11869194322.02,5713861348.93,Positive
2025-08-28,1+ Years,8976766146.31,6086128782.2,2890637364.11,Positive
2025-08-29,0-30 Days,2561715682.43,1715168015.48,846547666.95,Positive
2025-08-29,31-90 Days,9180477071.87,6134558487.64,3045918584.23,Positive
2025-08-29,91-180 Days,7465533618.18,4998383071.71,2467150546.47,Positive
2025-08-29,180-365 Days,17570316984.15,11757452678.58,5812864305.56,Positive
2025-08-29,1+ Years,8967969566.64,6008966647.34,2959002919.3,Positive
2025-08-30,0-30 Days,2548754095.57,1721781833.77,826972261.8,Positive
2025-08-30,31-90 Days,9155390129.54,6147359426.26,3008030703.28,Positive
2025-08-30,91-180 Days,7427903204.7,5017584479.64,2410318725.05,Positive
2025-08-30,180-365 Days,17492965578.65,11796922239.34,5696043339.31,Positive
2025-08-30,1+ Years,8914555285.27,6036221979.16,2878333306.12,Positive
2025-08-31,0-30 Days,2561085449.99,1720705307.63,840380142.36,Positive
2025-08-31,31-90 Days,9179257267.13,6145275827.28,3033981439.86,Positive
2025-08-31,91-180 Days,7463703911.08,5014459081.17,2449244829.91,Positive
2025-08-31,180-365 Days,17566555919.55,11790497809.14,5776058110.41,Positive
2025-08-31,1+ Years,8965372399.06,6031785649.66,2933586749.4,Positive
2025-09-01,0-30 Days,2552618652.68,1712948980.15,839669672.53,Positive
2025-09-01,31-90 Days,9162869917.5,6130263580.55,3032606336.96,Positive
2025-09-01,91-180 Days,7439122886.64,4991940711.07,2447182175.56,Positive
2025-09-01,180-365 Days,17516028258.18,11744210048.39,5771818209.8,Positive
2025-09-01,1+ Years,8930481000.47,5999822074.33,2930658926.14,Positive
2025-09-02,0-30 Days,2539837328.49,1717079390.85,822757937.65,Positive
2025-09-02,31-90 Days,9138131870.69,6138257923.83,2999873946.86,Positive
2025-09-02,91-180 Days,7402015816.43,5003932226.0,2398083590.42,Positive
2025-09-02,180-365 Days,17439752613.86,11768859273.52,5670893340.34,Positive
2025-09-02,1+ Years,8877809575.81,6016843363.57,2860966212.23,Positive
2025-09-03,0-30 Days,2540549125.04,1722939732.46,817609392.58,Positive
2025-09-03,31-90 Days,9139509541.43,6149600520.51,2989909020.92,Positive
2025-09-03,91-180 Days,7404082322.53,5020946121.02,2383136201.51,Positive
2025-09-03,180-365 Days,17444000431.97,11803832279.94,5640168152.03,Positive
2025-09-03,1+ Years,8880742866.42,6040993642.33,2839749224.09,Positive
2025-09-04,0-30 Days,2571006943.43,1714599958.31,856406985.12,Positive
2025-09-04,31-90 Days,9198460157.67,6133459022.14,3065001135.53,Positive
2025-09-04,91-180 Days,7492508246.89,4996733873.46,2495774373.42,Positive
2025-09-04,180-365 Days,17625764832.04,11754062659.97,5871702172.07,Positive
2025-09-04,1+ Years,9006258553.49,6006625702.05,2999632851.44,Positive
2025-09-05,0-30 Days,2549205198.91,1718632057.42,830573141.49,Positive
2025-09-05,31-90 Days,9156263232.79,6141263084.93,3015000147.85,Positive
2025-09-05,91-180 Days,7429212859.56,5008439967.66,2420772891.9,Positive
2025-09-05,180-365 Days,17495657646.98,11778125186.92,5717532460.06,Positive
2025-09-05,1+ Years,8916414267.59,6023241852.42,2893172415.17,Positive
2025-09-06,0-30 Days,2552140770.08,1719540884.81,832599885.27,Positive
2025-09-06,31-90 Days,9161944983.44,6143022105.69,3018922877.74,Positive
2025-09-06,91-180 Days,7437735485.54,5011078498.79,2426656986.74,Positive
2025-09-06,180-365 Days,17513176378.15,11783548834.25,5729627543.9,Positive
2025-09-06,1+ Years,8928511661.69,6026987100.78,2901524560.9,Positive
2025-09-07,0-30 Days,2548743068.15,1715627233.44,833115834.7,Positive
2025-09-07,31-90 Days,9155368786.15,6135447296.6,3019921489.55,Positive
2025-09-07,91-180 Days,7427871189.61,4999716285.15,2428154904.46,Positive
2025-09-07,180-365 Days,17492899769.85,11760193172.88,5732706596.98,Positive
2025-09-07,1+ Years,8914509841.63,6010859069.75,2903650771.88,Positive
2025-09-08,0-30 Days,2548047539.19,1716215146.22,831832392.98,Positive
2025-09-08,31-90 Days,9154022601.08,6136585192.29,3017437408.79,Positive
2025-09-08,91-180 Days,7425851912.01,5001423128.69,2424428783.31,Positive
2025-09-08,180-365 Days,17488749032.56,11763701684.6,5725047347.96,Positive
2025-09-08,1+ Years,8911643589.26,6013281839.33,2898361749.92,Positive
2025-09-09,0-30 Days,2563253619.34,1718544339.33,844709280.01,Positive
2025-09-09,31-90 Days,9183453723.94,6141093307.99,3042360415.95,Positive
2025-09-09,91-180 Days,7469998596.29,5008185302.24,2461813294.05,Positive
2025-09-09,180-365 Days,17579494994.69,11777601708.0,5801893286.69,Positive
2025-09-09,1+ Years,8974307355.0,6022880369.01,2951426986.0,Positive
2025-09-10,0-30 Days,2553788503.94,1730655026.24,823133477.7,Positive
2025-09-10,31-90 Days,9165134145.75,6164533347.17,3000600798.58,Positive
2025-09-10,91-180 Days,7442519229.01,5043345361.01,2399173868.0,Positive
2025-09-10,180-365 Days,17523009628.61,11849875162.14,5673134466.47,Positive
2025-09-10,1+ Years,8935301919.78,6072788119.1,2862513800.68,Positive
2025-09-11,0-30 Days,2548521297.9,1727846322.93,820674974.97,Positive
2025-09-11,31-90 Days,9154939553.42,6159097147.22,2995842406.2,Positive
2025-09-11,91-180 Days,7427227340.51,5035191061.09,2392036279.43,Positive
2025-09-11,180-365 Days,17491576302.27,11833113545.63,5658462756.63,Positive
2025-09-11,1+ Years,8913595933.61,6061213543.37,2852382390.24,Positive
2025-09-12,0-30 Days,2548213180.15,1722037760.66,826175419.48,Positive
2025-09-12,31-90 Days,9154343196.47,6147854768.64,3006488427.83,Positive
2025-09-12,91-180 Days,7426332805.09,5018327493.21,2408005311.88,Positive
2025-09-12,180-365 Days,17489737535.02,11798449545.01,5691287990.01,Positive
2025-09-12,1+ Years,8912326190.28,6037276645.64,2875049544.64,Positive
2025-09-13,0-30 Days,2533179926.3,1718903339.66,814276586.64,Positive
2025-09-13,31-90 Days,9125246576.13,6141788147.35,2983458428.78,Positive
2025-09-13,91-180 Days,7382687874.58,5009227561.28,2373460313.3,Positive
2025-09-13,180-365 Days,17400022955.62,11779744129.36,5620278826.26,Positive
2025-09-13,1+ Years,8850374636.13,6024359797.81,2826014838.32,Positive
2025-09-14,0-30 Days,2569339510.01,1703050999.03,866288510.98,Positive
2025-09-14,31-90 Days,9195232867.18,6111106197.74,3084126669.44,Positive
2025-09-14,91-180 Days,7487667311.16,4963204636.87,2524462674.29,Positive
2025-09-14,180-365 Days,17615814019.71,11685141451.41,5930672568.3,Positive
2025-09-14,1+ Years,8999387114.17,5959032813.44,3040354300.73,Positive
2025-09-15,0-30 Days,2561376112.46,1717243367.56,844132744.89,Positive
2025-09-15,31-90 Days,9179819839.65,6138575298.12,3041244541.54,Positive
2025-09-15,91-180 Days,7464547769.86,5004408287.43,2460139482.43,Positive
2025-09-15,180-365 Days,17568290518.15,11769837844.23,5798452673.92,Positive
2025-09-15,1+ Years,8966570209.72,6017519106.32,2949051103.39,Positive
2025-09-16,0-30 Days,2558286376.91,1719008040.31,839278336.6,Positive
2025-09-16,31-90 Days,9173839706.34,6141990793.76,3031848912.58,Positive
2025-09-16,91-180 Days,7455577569.89,5009531530.89,2446046039.0,Positive
2025-09-16,180-365 Days,17549851773.76,11780368955.79,5769482817.97,Positive
2025-09-16,1+ Years,8953837509.19,6024791265.79,2929046243.41,Positive
2025-09-17,0-30 Days,2566091784.21,1727315265.53,838776518.68,Positive
2025-09-17,31-90 Days,9188946946.28,6158069294.19,3030877652.09,Positive
2025-09-17,91-180 Days,7478238429.8,5033649281.55,2444589148.26,Positive
2025-09-17,180-365 Days,17596432430.25,11829944332.13,5766488098.12,Positive
2025-09-17,1+ Years,8986003340.91,6059025072.97,2926978267.94,Positive
2025-09-18,0-30 Days,2556265962.33,1703454389.67,852811572.66,Positive
2025-09-18,31-90 Days,9169929226.5,6111886953.8,3058042272.7,Positive
2025-09-18,91-180 Days,7449711850.14,4964375770.96,2485336079.17,Positive
2025-09-18,180-365 Days,17537794460.93,11687548782.6,5850245678.33,Positive
2025-09-18,1+ Years,8945511445.88,5960695173.22,2984816272.66,Positive
2025-09-19,0-30 Days,2561895836.02,1712603493.82,849292342.2,Positive
2025-09-19,31-90 Days,9180825756.23,6129594897.33,3051230858.91,Positive
2025-09-19,91-180 Days,7466056644.73,4990937686.25,2475118958.49,Positive
2025-09-19,180-365 Days,17571392094.28,11742148275.13,5829243819.14,Positive
2025-09-19,1+ Years,8968711973.77,5998398336.31,2970313637.46,Positive
2025-09-20,0-30 Days,2552737195.81,1727422373.75,825314822.06,Positive
2025-09-20,31-90 Days,9163099355.83,6158276600.42,3004822755.41,Positive
2025-09-20,91-180 Days,7439467044.13,5033960240.88,2405506803.25,Positive
2025-09-20,180-365 Days,17516735693.03,11830583526.32,5686152166.71,Positive
2025-09-20,1+ Years,8930969512.91,6059466462.47,2871503050.44,Positive
2025-09-21,0-30 Days,2548866568.86,1705052164.94,843814403.92,Positive
2025-09-21,31-90 Days,9155607819.79,6114979422.07,3040628397.71,Positive
2025-09-21,91-180 Days,7428229740.06,4969014473.37,2459215266.69,Positive
2025-09-21,180-365 Days,17493636790.23,11697083893.1,5796552897.13,Positive
2025-09-21,1+ Years,8915018784.08,5967279553.58,2947739230.5,Positive
2025-09-22,0-30 Days,2559524459.74,1714747363.15,844777096.59,Positive
2025-09-22,31-90 Days,9176235995.68,6133744321.83,3042491673.85,Positive
2025-09-22,91-180 Days,7459172003.91,4997161823.0,2462010180.9,Positive
2025-09-22,180-365 Days,17557240332.57,11754942334.02,5802297998.55,Positive
2025-09-22,1+ Years,8958939608.59,6007233152.65,2951706455.94,Positive
2025-09-23,0-30 Days,2562379698.89,1709644967.69,852734731.21,Positive
2025-09-23,31-90 Days,9181762265.02,6123868717.71,3057893547.31,Positive
2025-09-23,91-180 Days,7467461407.91,4982348416.82,2485112991.09,Positive
2025-09-23,180-365 Days,17574279663.03,11724492554.65,5849787108.38,Positive
2025-09-23,1+ Years,8970705957.05,5986206345.54,2984499611.51,Positive
2025-09-24,0-30 Days,2565437964.96,1714518921.69,850919043.27,Positive
2025-09-24,31-90 Days,9187681489.67,6133302177.08,3054379312.58,Positive
2025-09-24,91-180 Days,7476340244.88,4996498605.88,2479841639.0,Positive
2025-09-24,180-365 Days,17592530605.7,11753579054.38,5838951551.31,Positive
2025-09-24,1+ Years,8983308972.87,6006291752.79,2977017220.08,Positive
2025-09-25,0-30 Days,2567102170.95,1715623463.65,851478707.29,Positive
2025-09-25,31-90 Days,9190902533.5,6135440000.23,3055462533.28,Positive
2025-09-25,91-180 Days,7481171810.64,4999705340.6,2481466470.04,Positive
2025-09-25,180-365 Days,17602462157.53,11760170675.74,5842291481.79,Positive
2025-09-25,1+ Years,8990167112.04,6010843534.56,2979323577.48,Positive
2025-09-26,0-30 Days,2541095758.64,1715780916.47,825314842.17,Positive
2025-09-26,31-90 Days,9140567541.94,6135744747.62,3004822794.32,Positive
2025-09-26,91-180 Days,7405669323.3,5000162461.69,2405506861.61,Positive
2025-09-26,180-365 Days,17447262600.21,11761110313.54,5686152286.67,Positive
2025-09-26,1+ Years,8882995525.84,6011492392.56,2871503133.28,Positive
2025-09-27,0-30 Days,2547801836.87,1710882279.14,836919557.74,Positive
2025-09-27,31-90 Days,9153547048.2,6126263514.07,3027283534.13,Positive
2025-09-27,91-180 Days,7425138582.69,4985940611.37,2439197971.33,Positive
2025-09-27,180-365 Days,17487282744.52,11731876510.1,5755406234.43,Positive
2025-09-27,1+ Years,8910631057.92,5991305266.13,2919325791.8,Positive
2025-09-28,0-30 Days,2560967844.53,1741950809.29,819017035.23,Positive
2025-09-28,31-90 Days,9179029643.66,6186396153.08,2992633490.57,Positive
2025-09-28,91-180 Days,7463362475.87,5076139569.88,2387222905.99,Positive
2025-09-28,180-365 Days,17565854080.5,11917285480.38,5648568600.12,Positive
2025-09-28,1+ Years,8964887750.74,6119337676.69,2845550074.05,Positive
2025-09-29,0-30 Days,2564156587.82,1712383934.71,851772653.11,Positive
2025-09-29,31-90 Days,9185201404.88,6129169944.21,3056031460.67,Positive
2025-09-29,91-180 Days,7472620117.71,4990300256.57,2482319861.14,Positive
2025-09-29,180-365 Days,17584883677.61,11740838003.02,5844045674.59,Positive
2025-09-29,1+ Years,8978028459.02,5997493540.29,2980534918.72,Positive
2025-09-30,0-30 Days,2550522109.38,1711259873.28,839262236.1,Positive
2025-09-30,31-90 Days,9158812091.76,6126994341.44,3031817750.33,Positive
2025-09-30,91-180 Days,7433036148.03,4987036852.41,2445999295.62,Positive
2025-09-30,180-365 Days,17503516628.83,11734129894.47,5769386734.36,Positive
2025-09-30,1+ Years,8921841213.17,5992861319.39,2928979893.78,Positive
2025-10-01,0-30 Days,2551852058.52,1722207222.91,829644835.61,Positive
2025-10-01,31-90 Days,9161386186.88,6148182760.09,3013203426.79,Positive
2025-10-01,91-180 Days,7436897290.7,5018819480.39,2418077810.31,Positive
2025-10-01,180-365 Days,17511453422.1,11799460851.98,5711992570.12,Positive
2025-10-01,1+ Years,8927321890.68,6037974994.11,2889346896.58,Positive
2025-10-02,0-30 Days,2565631901.09,1713474309.35,852157591.74,Positive
2025-10-02,31-90 Days,9188056849.91,6131280346.74,3056776503.17,Positive
2025-10-02,91-180 Days,7476903285.25,4993465860.37,2483437424.88,Positive
2025-10-02,180-365 Days,17593687966.44,11747345077.49,5846342888.95,Positive
2025-10-02,1+ Years,8984108177.38,6001986939.02,2982121238.37,Positive
2025-10-03,0-30 Days,2561032542.5,1712132915.57,848899626.93,Positive
2025-10-03,31-90 Days,9179154865.55,6128684100.72,3050470764.82,Positive
2025-10-03,91-180 Days,7463550308.7,4989571491.34,2473978817.36,Positive
2025-10-03,180-365 Days,17566240181.32,11739339985.6,5826900195.72,Positive
2025-10-03,1+ Years,8965154369.01,5996459098.54,2968695270.48,Positive
2025-10-04,0-30 Days,2559511485.04,1713688293.1,845823191.94,Positive
2025-10-04,31-90 Days,9176210883.36,6131694508.83,3044516374.54,Positive
2025-10-04,91-180 Days,7459134335.43,4994087103.5,2465047231.93,Positive
2025-10-04,180-365 Days,17557162902.93,11748622077.25,5808540825.67,Positive
2025-10-04,1+ Years,8958886140.28,6002868759.12,2956017381.16,Positive
2025-10-05,0-30 Days,2553000324.06,1726682149.98,826318174.08,Positive
2025-10-05,31-90 Days,9163608636.31,6156843909.24,3006764727.07,Positive
2025-10-05,91-180 Days,7440230964.85,5031811204.12,2408419760.73,Positive
2025-10-05,180-365 Days,17518305974.5,11826166061.87,5692139912.64,Positive
2025-10-05,1+ Years,8932053855.93,6056416024.18,2875637831.75,Positive
2025-10-06,0-30 Days,2538158717.34,1704611808.97,833546908.37,Positive
2025-10-06,31-90 Days,9134882945.88,6114127120.2,3020755825.68,Positive
2025-10-06,91-180 Days,7397142429.2,4967736020.55,2429406408.65,Positive
2025-10-06,180-365 Days,17429735095.68,11694455962.31,5735279133.37,Positive
2025-10-06,1+ Years,8870892073.39,5965464860.83,2905427212.55,Positive
2025-10-07,0-30 Days,2544159047.27,1720361877.81,823797169.46,Positive
2025-10-07,31-90 Days,9146496487.67,6144611124.4,3001885363.28,Positive
2025-10-07,91-180 Days,7414562741.89,5013462026.85,2401100715.04,Positive
2025-10-07,180-365 Days,17465543516.21,11788448308.59,5677095207.62,Positive
2025-10-07,1+ Years,8895619239.46,6030370386.44,2865248853.01,Positive
2025-10-08,0-30 Days,2555259801.17,1713104682.43,842155118.75,Positive
2025-10-08,31-90 Days,9167981817.82,6130564939.79,3037416878.03,Positive
2025-10-08,91-180 Days,7446790737.11,4992392749.94,2454397987.17,Positive
2025-10-08,180-365 Days,17531789950.83,11745139239.39,5786650711.44,Positive
2025-10-08,1+ Years,8941365088.22,6000463718.38,2940901369.84,Positive
2025-10-09,0-30 Days,2557423731.52,1710837955.73,846585775.78,Positive
2025-10-09,31-90 Days,9172170070.09,6126177726.83,3045992343.26,Positive
2025-10-09,91-180 Days,7453073115.52,4985811930.51,2467261185.02,Positive
2025-10-09,180-365 Days,17544703728.68,11731611999.44,5813091729.23,Positive
2025-10-09,1+ Years,8950282575.36,5991122610.8,2959159964.56,Positive
2025-10-10,0-30 Days,2560210995.28,1720843488.97,839367506.31,Positive
2025-10-10,31-90 Days,9177564774.14,6145543275.03,3032021499.11,Positive
2025-10-10,91-180 Days,7461165171.6,5014860252.8,2446304918.8,Positive
2025-10-10,180-365 Days,17561337399.49,11791322439.7,5770014959.79,Positive
2025-10-10,1+ Years,8961768799.4,6032355090.49,2929413708.91,Positive
2025-10-11,0-30 Days,2561052333.96,1698011052.51,863041281.45,Positive
2025-10-11,31-90 Days,9179193171.59,6101351462.53,3077841709.06,Positive
2025-10-11,91-180 Days,7463607767.77,4948572534.05,2515035233.72,Positive
2025-10-11,180-365 Days,17566358291.63,11655064351.17,5911293940.45,Positive
2025-10-11,1+ Years,8965235928.96,5938263356.39,3026972572.58,Positive
2025-10-12,0-30 Days,2564548715.21,1724728371.88,839820343.33,Positive
2025-10-12,31-90 Days,9185960361.11,6153062403.25,3032897957.86,Positive
2025-10-12,91-180 Days,7473758552.05,5026138945.13,2447619606.92,Positive
2025-10-12,180-365 Days,17587223792.65,11814506418.4,5772717374.25,Positive
2025-10-12,1+ Years,8979644403.32,6048364567.67,2931279835.65,Positive
2025-10-13,0-30 Days,2547744671.76,1716452539.56,831292132.2,Positive
2025-10-13,31-90 Days,9153436406.06,6137044663.28,3016391742.78,Positive
2025-10-13,91-180 Days,7424972619.47,5002112335.18,2422860284.29,Positive
2025-10-13,180-365 Days,17486941597.9,11765118386.82,5721823211.08,Positive
2025-10-13,1+ Years,8910395482.35,6014260129.65,2896135352.7,Positive
2025-10-14,0-30 Days,2571123518.58,1722242585.94,848880932.64,Positive
2025-10-14,31-90 Days,9198685786.99,6148251204.65,3050434582.33,Positive
2025-10-14,91-180 Days,7492846690.86,5018922147.23,2473924543.63,Positive
2025-10-14,180-365 Days,17626460522.43,11799671889.38,5826788633.05,Positive
2025-10-14,1+ Years,9006738955.91,6038120723.98,2968618231.93,Positive
2025-10-15,0-30 Days,2554712044.07,1702721403.36,851990640.71,Positive
2025-10-15,31-90 Days,9166921642.78,6110468270.64,3056453372.15,Positive
2025-10-15,91-180 Days,7445200474.56,4962247746.21,2482952728.35,Positive
2025-10-15,180-365 Days,17528521077.81,11683174509.5,5845346568.3,Positive
2025-10-15,1+ Years,8939107798.88,5957674560.31,2981433238.57,Positive
2025-10-16,0-30 Days,2552211528.59,1726246596.39,825964932.2,Positive
2025-10-16,31-90 Days,9162081935.39,6156000902.3,3006081033.09,Positive
2025-10-16,91-180 Days,7437940913.47,5030546693.71,2407394219.76,Positive
2025-10-16,180-365 Days,17513598646.69,11823566790.47,5690031856.21,Positive
